Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Postcode,Regionname,Propertycount,Distance,CouncilArea
Edithvale,43 Langrigg Av,3,h,1092000,S,Hodges,01-07-2017,3196,South-Eastern Metropolitan,2546,27,Kingston City Council
Eltham,59 Bible St,3,h,975000,S,Morrison,01-07-2017,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham,6 Orbel Ct,3,h,805000,S,Barry,01-07-2017,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham North,36 Arcadia Wy,4,h,770000,S,Barry,01-07-2017,3095,Eastern Metropolitan,2346,18,Banyule City Council
Eltham North,1/59 Progress Rd,2,h,0,SP,Ray,01-07-2017,3095,Eastern Metropolitan,2346,18,Banyule City Council
Elwood,3/8 May St,2,u,0,SN,Morleys,01-07-2017,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Elwood,5/1 Milton St,2,u,0,S,hockingstuart,01-07-2017,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Elwood,4/4 Poets Gve,1,u,425000,S,hockingstuart,01-07-2017,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Elwood,4/112 Tennyson St,2,u,0,PI,Wilson,01-07-2017,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Emerald,18 Auhl Rd,3,h,0,PI,Barry,01-07-2017,3782,Eastern Victoria,2259,36.9,Cardinia Shire Council
Epping,1/309 Findon Rd,3,u,0,PI,Harcourts,01-07-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,59 Greenfields Dr,4,h,940000,SP,Iconek,01-07-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,2/4 Grimwade Ct,2,u,437000,S,hockingstuart,01-07-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,1 Simon Ct,5,h,660000,S,hockingstuart,01-07-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Essendon,21 Butler St,3,h,1325000,S,McDonald,01-07-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,9/44 Fletcher St,1,u,310000,S,Considine,01-07-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,1/8 Graves St,3,t,864000,S,Brad,01-07-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,10/30 Richardson St,1,u,291000,S,Nelson,01-07-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon West,6 Bourke St,3,h,750000,VB,Brad,01-07-2017,3040,Western Metropolitan,588,7.5,Moonee Valley City Council
Essendon West,24 Clydebank Rd,4,h,0,SP,Barry,01-07-2017,3040,Western Metropolitan,588,7.5,Moonee Valley City Council
Essendon West,36 Emerald St,5,h,2200000,VB,Nelson,01-07-2017,3040,Western Metropolitan,588,7.5,Moonee Valley City Council
Eumemmerring,51 Doveton Av,3,h,515000,S,Purplebricks,01-07-2017,3177,South-Eastern Metropolitan,845,28.8,Casey City Council
Eumemmerring,62 Doveton Av,3,h,580000,S,Barry,01-07-2017,3177,South-Eastern Metropolitan,845,28.8,Casey City Council
Fairfield,60 Station St,3,h,1550000,S,Jellis,01-07-2017,3078,Northern Metropolitan,2970,5.7,Darebin City Council
Fawkner,61 Alec Cr,2,h,672000,S,Barry,01-07-2017,3060,Northern Metropolitan,5070,13.1,Hume City Council
Fawkner,75 Lowson St,3,h,720000,S,Barry,01-07-2017,3060,Northern Metropolitan,5070,13.1,Hume City Council
Ferntree Gully,1/18 Doysal Av,2,u,414000,S,Ray,01-07-2017,3156,Eastern Metropolitan,10788,24.8,Knox City Council
Fitzroy North,108 Michael St,2,h,1350000,VB,Nelson,01-07-2017,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Fitzroy North,222 Rae St,3,h,1852000,S,Jellis,01-07-2017,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Fitzroy North,372 Rae St,2,h,1100000,S,Woodards,01-07-2017,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Footscray,22/155 Gordon St,2,u,0,PI,McGrath,01-07-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,12 Jamieson Av,3,t,815000,S,Nelson,01-07-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,10/30 Pickett St,1,u,170000,PI,Burnham,01-07-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Forest Hill,4 Sapphire St,4,h,1372000,S,Ray,01-07-2017,3131,Eastern Metropolitan,4385,15.4,Whitehorse City Council
Forest Hill,13 Will St,3,t,850500,S,Noel,01-07-2017,3131,Eastern Metropolitan,4385,15.4,Whitehorse City Council
Frankston,2/195 Beach St,2,u,400000,S,O'Brien,01-07-2017,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,42 Kars St,3,h,640000,S,hockingstuart,01-07-2017,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,1/8 Nott Av,3,h,0,PI,hockingstuart,01-07-2017,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston North,17 Windoo St,3,h,611000,S,Ray,01-07-2017,3200,Eastern Victoria,2500,36.9,Frankston City Council
Frankston South,169 Humphries Rd,3,h,0,SP,hockingstuart,01-07-2017,3199,South-Eastern Metropolitan,7566,38,Frankston City Council
Frankston South,14 Poinciana St,3,h,755000,S,hockingstuart,01-07-2017,3199,South-Eastern Metropolitan,7566,38,Frankston City Council
Gisborne,3 Sansom St,4,h,521000,SP,Raine,01-07-2017,3437,Northern Victoria,3376,45.9,Macedon Ranges Shire Council
Gladstone Park,9 Dolphin Ct,3,h,625000,S,YPA,01-07-2017,3043,Western Metropolitan,3285,12.9,Hume City Council
Gladstone Park,4 Ellesmere Cr,3,h,650000,SP,YPA,01-07-2017,3043,Western Metropolitan,3285,12.9,Hume City Council
Glen Iris,121 High St,4,h,1910000,S,hockingstuart,01-07-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,1/6 Hope St,3,t,1900000,VB,Jellis,01-07-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,1/1484 Malvern Rd,2,u,500000,PI,Thomson,01-07-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,6/35 Scott Gr,2,u,523000,S,Thomson,01-07-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Waverley,7 Marbray Dr,4,h,0,SN,Harcourts,01-07-2017,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,24 Owens Av,4,h,1250000,S,Ray,01-07-2017,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,515 Springvale Rd,3,h,0,PI,Ray,01-07-2017,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,22 Stableford Av,3,h,0,S,Ray,01-07-2017,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glenroy,2/34 Belair Av,2,t,460000,S,Barry,01-07-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,1/74 Melbourne Av,3,t,600000,SA,Barry,01-07-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,2/74 Melbourne Av,3,t,595000,S,Eview,01-07-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,2/4 Mitchell Ct,3,h,0,SP,RW,01-07-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,2/15 Ogden St,3,t,525000,S,Jellis,01-07-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,5 Patrick St,3,h,847000,SP,Barry,01-07-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Greensborough,44 Manatunga Cct,6,h,990000,S,Darren,01-07-2017,3088,Northern Metropolitan,8524,16.1,Banyule City Council
Greensborough,6 Paterson Cr,3,h,645000,S,hockingstuart,01-07-2017,3088,Northern Metropolitan,8524,16.1,Banyule City Council
Greensborough,3/27 River St,3,t,880000,VB,Buckingham,01-07-2017,3088,Northern Metropolitan,8524,16.1,Banyule City Council
Greensborough,2/12 William St,2,u,695000,S,Darren,01-07-2017,3088,Northern Metropolitan,8524,16.1,Banyule City Council
Greenvale,67 Dunfermline Av,3,h,630000,SP,YPA,01-07-2017,3059,Northern Metropolitan,4864,20.4,Hume City Council
Greenvale,20 Inverie Ct,5,h,0,W,RW,01-07-2017,3059,Northern Metropolitan,4864,20.4,Hume City Council
Hadfield,2a Geum St,2,u,500000,S,Harcourts,01-07-2017,3046,Northern Metropolitan,2606,11.2,Moreland City Council
Hallam,5 Katrina Cl,3,h,662500,S,O'Brien,01-07-2017,3803,South-Eastern Metropolitan,3728,32.3,Casey City Council
Hampton,46/15 Beach Rd,3,u,1210000,SP,Chisholm,01-07-2017,3188,Southern Metropolitan,5454,13.8,Bayside City Council
Hampton,50a David St,3,t,1910000,PI,Buxton,01-07-2017,3188,Southern Metropolitan,5454,13.8,Bayside City Council
Hampton,90 Orlando St,3,h,0,S,hockingstuart,01-07-2017,3188,Southern Metropolitan,5454,13.8,Bayside City Council
Hampton East,1/23 Charming St,3,h,1140000,S,McGrath,01-07-2017,3188,Southern Metropolitan,2356,13.8,Bayside City Council
Hampton East,110 Wickham Rd,3,h,0,SP,Kay,01-07-2017,3188,Southern Metropolitan,2356,13.8,Bayside City Council
Hawthorn,6 College St,2,h,0,S,Jellis,01-07-2017,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,7/28 Elm St,1,u,395000,S,Peter,01-07-2017,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,1/514 Glenferrie Rd,3,u,1000000,S,Jellis,01-07-2017,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,8/3 Kooyongkoot Rd,2,u,450000,S,LITTLE,01-07-2017,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,63 Liddiard St,4,h,2900000,S,Jellis,01-07-2017,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,4/22 Muir St,2,u,820000,S,Jellis,01-07-2017,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,14/59 Riversdale Rd,2,u,450000,PI,Jellis,01-07-2017,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Healesville,15A Westmount Rd,3,h,650000,SP,McGrath,01-07-2017,3777,Northern Victoria,3307,45.2,Yarra Ranges Shire Council
Heathmont,186 Bedford Rd,3,h,0,PN,McGrath,01-07-2017,3135,Eastern Metropolitan,3794,21.3,Maroondah City Council
Heathmont,44 Cuthbert St,5,h,0,PI,Barry,01-07-2017,3135,Eastern Metropolitan,3794,21.3,Maroondah City Council
Heathmont,1 Daisy St,4,h,0,SN,Barry,01-07-2017,3135,Eastern Metropolitan,3794,21.3,Maroondah City Council
Heathmont,1/42 The Greenway,4,h,0,SP,Jellis,01-07-2017,3135,Eastern Metropolitan,3794,21.3,Maroondah City Council
Heidelberg,111 Buckingham Dr,3,h,0,S,Nelson,01-07-2017,3084,Eastern Metropolitan,2890,8.9,Banyule City Council
Heidelberg Heights,3 Dougharty Rd,3,h,790000,S,Miles,01-07-2017,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg Heights,55 McEwan Rd,2,h,780000,VB,Barry,01-07-2017,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg West,1 Bardia St,3,h,726500,S,William,01-07-2017,3081,Eastern Metropolitan,2674,8.8,Banyule City Council
Heidelberg West,1 Ebony Pde,3,h,710000,S,William,01-07-2017,3081,Eastern Metropolitan,2674,8.8,Banyule City Council
Highett,7/7 Highett Gr,2,u,0,VB,Buxton,01-07-2017,3190,Southern Metropolitan,4794,16,Bayside City Council
Highett,2/21 Tibrockney St,2,u,0,PI,Purplebricks,01-07-2017,3190,Southern Metropolitan,4794,16,Bayside City Council
Highett,2/25 Wilson St,2,u,645000,S,Hodges,01-07-2017,3190,Southern Metropolitan,4794,16,Bayside City Council
Hillside,3 Sage Cl,5,h,650500,SP,YPA,01-07-2017,3037,Western Metropolitan,5556,18,Brimbank City Council
Hoppers Crossing,7 Ashton Cr,3,h,471000,S,Triwest,01-07-2017,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hoppers Crossing,16 Hunter Av,3,h,683000,S,hockingstuart,01-07-2017,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hoppers Crossing,29 Storrington Av,3,h,440000,S,Triwest,01-07-2017,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hoppers Crossing,3 Tucker Ct,4,h,0,PI,Reliance,01-07-2017,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Huntingdale,9/220 Huntingdale Rd,3,h,750000,S,Ray,01-07-2017,3166,Southern Metropolitan,768,12.3,Monash City Council
Ivanhoe,134 Ivanhoe Pde,4,h,0,S,Nelson,01-07-2017,3079,Eastern Metropolitan,5549,7.8,Banyule City Council
Ivanhoe East,8 Otterington Gr,4,h,0,S,Nelson,01-07-2017,3079,Eastern Metropolitan,1554,7.8,Banyule City Council
Jacana,34 Bliburg St,4,h,650000,PI,YPA,01-07-2017,3047,Northern Metropolitan,851,14,Hume City Council
Jacana,12/1051 Pascoe Vale Rd,2,t,390000,S,YPA,01-07-2017,3047,Northern Metropolitan,851,14,Hume City Council
Keilor Downs,1/67 Lady Nelson Wy,3,h,506000,S,O'Brien,01-07-2017,3038,Western Metropolitan,3656,15.5,Brimbank City Council
Keilor Downs,25 Marriot Rd,3,h,810000,S,Bells,01-07-2017,3038,Western Metropolitan,3656,15.5,Brimbank City Council
Keilor Downs,3 Medina Rd,3,h,735000,SP,Brad,01-07-2017,3038,Western Metropolitan,3656,15.5,Brimbank City Council
Keilor Downs,35 Wimmera Cr,3,h,595000,SP,Barry,01-07-2017,3038,Western Metropolitan,3656,15.5,Brimbank City Council
Keilor Downs,5 Wimmera Cr,3,h,605000,S,Barry,01-07-2017,3038,Western Metropolitan,3656,15.5,Brimbank City Council
Keilor East,18 Grandvalley Dr,2,t,520000,VB,Whiting,01-07-2017,3033,Western Metropolitan,5629,11.7,Brimbank City Council
Keilor Lodge,8 Turin Pl,4,h,640000,PI,Barry,01-07-2017,3038,Western Metropolitan,570,15.5,Brimbank City Council
Kensington,17/120 Newman St,3,t,967000,S,Edward,01-07-2017,3031,Northern Metropolitan,5263,3.4,Melbourne City Council
Kensington,10 Rankins Rd,2,h,850000,VB,Nelson,01-07-2017,3031,Northern Metropolitan,5263,3.4,Melbourne City Council
Kensington,3/58 Rankins Rd,1,t,500000,VB,Nelson,01-07-2017,3031,Northern Metropolitan,5263,3.4,Melbourne City Council
Kensington,9/11 Smith St,2,u,535000,SP,Edward,01-07-2017,3031,Northern Metropolitan,5263,3.4,Melbourne City Council
Kew,1/177 Brougham St,2,h,758000,S,Jellis,01-07-2017,3101,Southern Metropolitan,10331,5.4,Boroondara City Council
Kew,52 Parkhill Rd,3,h,0,S,Jellis,01-07-2017,3101,Southern Metropolitan,10331,5.4,Boroondara City Council
Kew,2/8 Pleasant Av,3,h,975000,PI,Marshall,01-07-2017,3101,Southern Metropolitan,10331,5.4,Boroondara City Council
Kew East,2/13 Westbrook St,2,u,862000,S,Jellis,01-07-2017,3102,Southern Metropolitan,2671,7.3,Boroondara City Council
Keysborough,15 Daylily Dr,4,h,965000,S,Ray,01-07-2017,3173,South-Eastern Metropolitan,8459,25.2,Greater Dandenong City Council
Keysborough,33 Turramurra Dr,4,h,761000,S,Barry,01-07-2017,3173,South-Eastern Metropolitan,8459,25.2,Greater Dandenong City Council
Kings Park,169 Gillespie Rd,3,h,520000,PI,Bells,01-07-2017,3021,Western Metropolitan,2878,14,Brimbank City Council
Kings Park,12 Tanglewood St,3,h,530000,SP,YPA,01-07-2017,3021,Western Metropolitan,2878,14,Brimbank City Council
Kingsbury,11d Ellerslie St,2,u,0,PN,Love,01-07-2017,3083,Northern Metropolitan,1414,12.1,Darebin City Council
Kingsville,48 Coronation St,3,h,1020000,S,Village,01-07-2017,3012,Western Metropolitan,1808,6.4,Maribyrnong City Council
Kingsville,5/35 Kingsville St,1,u,210000,PI,Jas,01-07-2017,3012,Western Metropolitan,1808,6.4,Maribyrnong City Council
Lalor,11 Benaroon Dr,4,h,750000,S,Ray,01-07-2017,3075,Northern Metropolitan,8279,16.3,Whittlesea City Council
Lalor,226 Dalton Rd,3,h,635000,S,Harcourts,01-07-2017,3075,Northern Metropolitan,8279,16.3,Whittlesea City Council
Lalor,2/70 David St,2,u,410000,S,Harcourts,01-07-2017,3075,Northern Metropolitan,8279,16.3,Whittlesea City Council
Lalor,15 Dennis St,5,h,675000,SP,Harcourts,01-07-2017,3075,Northern Metropolitan,8279,16.3,Whittlesea City Council
Lower Plenty,13 Anthony Cl,5,h,880000,S,Barry,01-07-2017,3093,Eastern Metropolitan,1624,14.6,Banyule City Council
Lynbrook,9 MacLeod Wy,3,h,597500,S,Stockdale,01-07-2017,3975,South-Eastern Metropolitan,2322,33.8,Casey City Council
MacLeod,2/63 Harborne St,3,u,640000,S,Darren,01-07-2017,3085,Northern Metropolitan,4168,12.7,Banyule City Council
Maidstone,14/4 Crefden St,1,u,280000,VB,McGrath,01-07-2017,3012,Western Metropolitan,3873,6.4,Maribyrnong City Council
Maidstone,3/10 Greenham St,2,t,520000,S,Jas,01-07-2017,3012,Western Metropolitan,3873,6.4,Maribyrnong City Council
Maidstone,3/83 Mitchell St,3,t,895000,S,Rendina,01-07-2017,3012,Western Metropolitan,3873,6.4,Maribyrnong City Council
Maidstone,2/34 Scovell Cr,3,t,660000,PI,Biggin,01-07-2017,3012,Western Metropolitan,3873,6.4,Maribyrnong City Council
Malvern East,46 Bowen St,3,h,0,S,Marshall,01-07-2017,3145,Southern Metropolitan,8801,8.4,Stonnington City Council
Malvern East,69 Brunel St,3,h,2110000,S,Jellis,01-07-2017,3145,Southern Metropolitan,8801,8.4,Stonnington City Council
Malvern East,65 Karma Av,4,h,0,PI,Marshall,01-07-2017,3145,Southern Metropolitan,8801,8.4,Stonnington City Council
Maribyrnong,6 Clyde St,3,h,1050000,PI,Brad,01-07-2017,3032,Western Metropolitan,4918,4.3,Maribyrnong City Council
Maribyrnong,302/55 Cumberland Dr,2,u,0,PI,Woodards,01-07-2017,3032,Western Metropolitan,4918,4.3,Maribyrnong City Council
Maribyrnong,102/58 La Scala Av,2,u,0,PI,Biggin,01-07-2017,3032,Western Metropolitan,4918,4.3,Maribyrnong City Council
Melton,38 Gretel Gr,4,h,320000,SP,Raine,01-07-2017,3337,Western Victoria,3600,31.7,Melton City Council
Melton,21 Sandra St,3,h,480000,SP,PRDNationwide,01-07-2017,3337,Western Victoria,3600,31.7,Melton City Council
Melton South,19 Sutherland Av,3,h,365000,S,Raine,01-07-2017,3338,Western Victoria,4718,29.8,Melton City Council
Melton West,1 Garden Tce,3,h,0,PN,hockingstuart,01-07-2017,3337,Northern Victoria,6065,31.7,Melton City Council
Mentone,3/35 Bourke St,2,t,705000,S,Ray,01-07-2017,3194,South-Eastern Metropolitan,6162,20,Kingston City Council
Mernda,26 Coppice St,4,h,670000,S,Harcourts,01-07-2017,3754,Northern Metropolitan,5812,25.9,Whittlesea City Council
Mernda,8 Medici Pl,4,h,0,PI,Harcourts,01-07-2017,3754,Northern Metropolitan,5812,25.9,Whittlesea City Council
Mernda,6 Renaissance Bvd,4,h,520500,S,RW,01-07-2017,3754,Northern Metropolitan,5812,25.9,Whittlesea City Council
Mickleham,20 Prime St,4,h,0,SN,Barry,01-07-2017,3064,Northern Metropolitan,1158,20.6,Hume City Council
Mill Park,2/2 Comeram Ct,2,u,460000,S,Love,01-07-2017,3082,Northern Metropolitan,10529,17.9,Whittlesea City Council
Mill Park,18 Henricks Ct,3,h,610000,S,Ray,01-07-2017,3082,Northern Metropolitan,10529,17.9,Whittlesea City Council
Mitcham,29 Fuller St,3,h,950000,S,Noel,01-07-2017,3132,Eastern Metropolitan,6871,17.2,Whitehorse City Council
Mitcham,3/21 McGhee Av,3,t,715000,S,Jellis,01-07-2017,3132,Eastern Metropolitan,6871,17.2,Whitehorse City Council
Mitcham,2/2 Walter St,3,t,970000,VB,Noel,01-07-2017,3132,Eastern Metropolitan,6871,17.2,Whitehorse City Council
Mont Albert,21 Barloa Rd,5,h,2200000,SP,Marshall,01-07-2017,3127,Eastern Metropolitan,2079,10.2,Boroondara City Council
Mont Albert,11 Inglisby Rd,4,h,2320000,S,Jellis,01-07-2017,3127,Eastern Metropolitan,2079,10.2,Boroondara City Council
Mont Albert,46 Victoria Cr,4,h,2752000,S,Nelson,01-07-2017,3127,Eastern Metropolitan,2079,10.2,Boroondara City Council
Montmorency,349 Main Rd,3,h,655000,S,Ray,01-07-2017,3094,Eastern Metropolitan,3891,16.2,Banyule City Council
Montmorency,207 Rattray Rd,3,h,960000,PI,Fletchers,01-07-2017,3094,Eastern Metropolitan,3891,16.2,Banyule City Council
Montrose,10 Ravenswood Ct,3,h,0,PI,Max,01-07-2017,3765,Eastern Victoria,2493,28.8,Yarra Ranges Shire Council
Moonee Ponds,6 Addison St,4,h,1810000,S,Jellis,01-07-2017,3039,Western Metropolitan,6232,6.2,Moonee Valley City Council
Moonee Ponds,59 Robinson St,2,h,1020000,S,Jellis,01-07-2017,3039,Western Metropolitan,6232,6.2,Moonee Valley City Council
Moonee Ponds,27 The Strand,2,h,1250000,S,Nelson,01-07-2017,3039,Western Metropolitan,6232,6.2,Moonee Valley City Council
Moorabbin,3 Bruthen St,3,h,1175000,PI,Buxton,01-07-2017,3189,Southern Metropolitan,2555,14.3,Kingston City Council
Mordialloc,51B Bear St,4,h,800000,PI,Ray,01-07-2017,3195,South-Eastern Metropolitan,3650,21.5,Kingston City Council
Mordialloc,108 Chute St,4,h,1225000,S,O'Brien,01-07-2017,3195,South-Eastern Metropolitan,3650,21.5,Kingston City Council
Mount Waverley,53 Catherine Av,6,h,1200000,PI,hockingstuart,01-07-2017,3149,Eastern Metropolitan,13366,14.2,Monash City Council
Mount Waverley,9 Griffiths Ct,5,h,0,PI,Biggin,01-07-2017,3149,Eastern Metropolitan,13366,14.2,Monash City Council
Mount Waverley,12 Holskamp St,3,h,1205000,S,McGrath,01-07-2017,3149,Eastern Metropolitan,13366,14.2,Monash City Council
Mount Waverley,3 Huxtable St,4,h,1720000,S,Ray,01-07-2017,3149,Eastern Metropolitan,13366,14.2,Monash City Council
Mount Waverley,26 Malcolm Ct,5,h,1600000,S,Jellis,01-07-2017,3149,Eastern Metropolitan,13366,14.2,Monash City Council
Mount Waverley,11 Maureen St,3,h,944000,S,Jellis,01-07-2017,3149,Eastern Metropolitan,13366,14.2,Monash City Council
Mount Waverley,2 Merton Cl,3,h,1385000,S,Ray,01-07-2017,3149,Eastern Metropolitan,13366,14.2,Monash City Council
Mount Waverley,23 Monomeith Cr,3,h,1280000,S,Buxton,01-07-2017,3149,Eastern Metropolitan,13366,14.2,Monash City Council
Mount Waverley,24 Sunnyside Rd,3,h,2000000,VB,Fletchers,01-07-2017,3149,Eastern Metropolitan,13366,14.2,Monash City Council
Mulgrave,23 Einstein Av,5,h,0,PI,Ray,01-07-2017,3170,South-Eastern Metropolitan,7113,18.8,Monash City Council
Narre Warren,29 Bradley Tce,3,h,650000,SP,O'Brien,01-07-2017,3805,South-Eastern Metropolitan,9376,34.1,Casey City Council
