Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Postcode,Regionname,Propertycount,Distance,CouncilArea
Brunswick West,2A Bakers Pde,3,h,,PI,Nelson,03-09-2017,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Brunswick West,3/7 Curtin Av,3,t,65,S,Nelson,03-09-2017,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Bulleen,3/9 Amberley Ct,3,u,82,PI,Parkes,03-09-2017,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bundoora,30 Glenn Cr,3,h,68,S,Ray,03-09-2017,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,280 Greenhills Rd,3,h,67,S,Barry,03-09-2017,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,22 Moreton Cr,3,h,814,S,Barry,03-09-2017,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Bundoora,1188 Plenty Rd,3,h,715,SP,Stockdale,03-09-2017,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Burnside,22 Paringa Wy,3,h,6575,SP,Harcourts,03-09-2017,3023,Western Metropolitan,1607,14.8,Melton City Council
Burnside Heights,15 Cunningham Ch,4,h,58,SP,HAR,03-09-2017,3023,Western Metropolitan,1686,14.8,Melton City Council
Burwood East,36 Banbury St,3,h,,SP,Woodards,03-09-2017,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Burwood East,2 Howitt Pl,3,h,93,S,Fletchers,03-09-2017,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Burwood East,18 Tainton Rd,3,h,,SN,Woodards,03-09-2017,3151,Eastern Metropolitan,4048,14.7,Whitehorse City Council
Camberwell,78 Bowen St,4,h,46,S,Kay,03-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,653 Burke Rd,6,h,395,VB,Kay,03-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,1/26 Cooloongatta Rd,3,h,1455,S,Marshall,03-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,1/10 Lesley St,4,t,185,VB,Jellis,03-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,116 Rowell Av,3,t,16,PI,Marshall,03-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,1/30 Stanhope Gr,3,u,95,VB,J,03-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,3/25 Thomas St,2,u,6925,S,Noel,03-09-2017,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Canterbury,2A Gwenda Av,3,h,,SP,hockingstuart,03-09-2017,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,62 Warburton Rd,4,h,,S,Marshall,03-09-2017,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Canterbury,3/67 Wattle Valley Rd,2,u,615,S,Marshall,03-09-2017,3126,Southern Metropolitan,3265,8.4,Boroondara City Council
Carlton North,521 Canning St,2,h,152,PI,Woodards,03-09-2017,3054,Northern Metropolitan,3106,3.5,Melbourne City Council
Carlton North,595 Canning St,3,h,,S,Nelson,03-09-2017,3054,Northern Metropolitan,3106,3.5,Melbourne City Council
Carnegie,8B Gilbert Gr,4,t,,S,Buxton,03-09-2017,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,2/3 Milton St,3,h,1333,S,Gary,03-09-2017,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,5/70 Moonya Rd,2,u,,S,Jellis,03-09-2017,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,4/25 Truganini Rd,2,h,645,S,Ray,03-09-2017,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Caulfield East,24 Clifton St,4,h,169,S,Gary,03-09-2017,3145,Southern Metropolitan,608,8.4,Glen Eira City Council
Caulfield East,14 Lloyds Av,4,t,985,S,Besser,03-09-2017,3145,Southern Metropolitan,608,8.4,Glen Eira City Council
Caulfield North,15/9 Kooyong Rd,2,u,49,PI,Gary,03-09-2017,3161,Southern Metropolitan,6923,7.8,Glen Eira City Council
Chadstone,2 Ashby Ct,3,h,,SP,Bekdon,03-09-2017,3148,Southern Metropolitan,3582,11.7,Monash City Council
Chadstone,39 Grandview Rd,3,h,,SN,Biggin,03-09-2017,3148,Southern Metropolitan,3582,11.7,Monash City Council
Chadstone,93 Power Av,2,h,1131,S,Barry,03-09-2017,3148,Southern Metropolitan,3582,11.7,Monash City Council
Chelsea,84 Hughes Av,3,h,,SP,Biggin,03-09-2017,3196,South-Eastern Metropolitan,3906,27,Kingston City Council
Chelsea Heights,10 Fielding Dr,3,h,721,S,Ray,03-09-2017,3196,South-Eastern Metropolitan,2076,27,Kingston City Council
Cheltenham,1B Glyn Ct,3,h,96,S,O'Brien,03-09-2017,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,4 Warren Rd,3,h,1295,S,O'Brien,03-09-2017,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Clayton,68 Margaret St,3,h,1238888,SP,Ray,03-09-2017,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council
Clayton South,2/21 Oakes Av,2,u,575,SP,Buxton,03-09-2017,3169,South-Eastern Metropolitan,4734,17.5,Kingston City Council
Clifton Hill,34 Fenwick St,3,h,1436,S,Jellis,03-09-2017,3068,Northern Metropolitan,2954,3.6,Yarra City Council
Coburg,18 Barrow St,3,h,12,S,Ray,03-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,18 Davis St,4,h,155,S,Brad,03-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,38 Gordon St,4,h,18,VB,Nelson,03-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,16 Industry La,2,t,685,SP,Brad,03-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,2/25 Liverpool St,2,h,55,VB,Jellis,03-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,87 Phillips St,3,h,121,S,McDonald,03-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,60 Woiwurung Cr,2,t,631,S,Brad,03-09-2017,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg North,5 Gould St,4,h,926,SP,RW,03-09-2017,3058,Northern Metropolitan,3445,6.7,Darebin City Council
Coolaroo,3 Thorpdale Av,3,h,457,S,YPA,03-09-2017,3048,Northern Metropolitan,1124,17.4,Hume City Council
Craigieburn,29 Abercarn Av,4,h,56,VB,YPA,03-09-2017,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,30 Gateshead St,4,h,55,S,RW,03-09-2017,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,17 Pinnacle Dr,3,h,4975,S,Ray,03-09-2017,3064,Northern Metropolitan,15510,20.6,Hume City Council
Cremorne,36 Dover St,3,h,,S,Jellis,03-09-2017,3121,Northern Metropolitan,1123,2.4,Yarra City Council
Croydon,1/29 Haig St,3,u,64,SP,McGrath,03-09-2017,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,34 Ruskin Av,4,h,73,VB,Fletchers,03-09-2017,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,10 Thackeray Ct,3,h,,PN,McGrath,03-09-2017,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,46 Vinter Av,3,h,15,S,iTRAK,03-09-2017,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon Hills,4 Merrill Cr,3,h,79,S,Hoskins,03-09-2017,3136,Eastern Metropolitan,1705,23,Maroondah City Council
Croydon Hills,5 Tavistock Ct,3,h,931,S,Hoskins,03-09-2017,3136,Eastern Metropolitan,1705,23,Maroondah City Council
Croydon Hills,49 Waterview Ct,4,h,1,SP,buyMyplace,03-09-2017,3136,Eastern Metropolitan,1705,23,Maroondah City Council
Croydon North,2 Hazelview Pkt,4,h,,SP,hockingstuart,03-09-2017,3136,Eastern Metropolitan,2985,23,Maroondah City Council
Croydon North,4 Selby Ct,3,h,857,S,Philip,03-09-2017,3136,Eastern Metropolitan,2985,23,Maroondah City Council
Dallas,8 Echuca St,3,h,477,S,YPA,03-09-2017,3047,Northern Metropolitan,2246,14,Hume City Council
Dandenong,18 Bulong St,3,h,5,S,C21,03-09-2017,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
Dandenong,19 Ross St,3,h,51,S,McLennan,03-09-2017,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
Dandenong North,39 Galloway St,3,h,632,SP,Del,03-09-2017,3175,South-Eastern Metropolitan,8322,24.7,Greater Dandenong City Council
Dandenong North,8 Jeffrey St,3,h,61,S,McLennan,03-09-2017,3175,South-Eastern Metropolitan,8322,24.7,Greater Dandenong City Council
Dandenong North,86 McFees Rd,3,h,585,S,YPA,03-09-2017,3175,South-Eastern Metropolitan,8322,24.7,Greater Dandenong City Council
Dandenong North,46 Murray Rd,4,h,75,SP,C21,03-09-2017,3175,South-Eastern Metropolitan,8322,24.7,Greater Dandenong City Council
Derrimut,3 Berkeley Cr,4,h,85,S,Stockdale,03-09-2017,3030,Western Metropolitan,2276,14.7,Brimbank City Council
Diamond Creek,17 Wentworth Cl,4,h,95,SP,Barry,03-09-2017,3089,Northern Victoria,4258,21.8,Nillumbik Shire Council
Dingley Village,13 Wheatland Cr,4,h,955,S,Obrien,03-09-2017,3172,South-Eastern Metropolitan,3940,22.2,Kingston City Council
Doncaster,7 Ambrose St,4,h,1375,S,Barry,03-09-2017,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,30 Braeside Dr,3,h,14,PI,Buxton,03-09-2017,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,1/728 Doncaster Rd,3,t,,SP,Noel,03-09-2017,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,60 High St,4,h,1275,VB,Jellis,03-09-2017,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster,13 Winbrook Ct,5,h,182,S,Buxton,03-09-2017,3108,Eastern Metropolitan,9028,12.4,Manningham City Council
Doncaster East,11 Avocet St,3,h,1482,S,Jellis,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,1/13 Baratta St,3,h,15,PI,Barry,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,69 Bowen Rd,4,h,147,PI,Barry,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,2/7 Bullen St,3,u,15,S,Barry,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,41 Cassowary St,4,h,,SN,Noel,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,50A Cassowary St,4,t,1175,S,Barry,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,58 Devon Dr,3,h,937,S,Barry,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,1/6 Ellin St,3,u,8,SP,McGrath,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,12 Harman Cl,4,h,,VB,Jellis,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,28 Highfield Rd,3,h,1381,S,Ray,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,2/7 Myrtle Ct,3,t,92,S,Parkes,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,34 Roger St,3,h,171,S,Barry,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Doncaster East,8 Rosamond Cr,3,h,162,S,Fletchers,03-09-2017,3109,Eastern Metropolitan,10999,14.3,Manningham City Council
Donvale,4/8 Old Warrandyte Rd,3,t,1171,S,Noel,03-09-2017,3111,Eastern Metropolitan,4790,16.1,Manningham City Council
Doreen,6 Aria Ct,4,h,555,S,HAR,03-09-2017,3754,Northern Victoria,7254,25.9,Nillumbik Shire Council
Doveton,3 Cedar St,3,h,55,S,Boutique,03-09-2017,3177,South-Eastern Metropolitan,3533,28.8,Casey City Council
East Melbourne,132 Gipps St,4,h,,S,Sotheby's,03-09-2017,3002,Northern Metropolitan,3040,1.3,Melbourne City Council
Eltham,13 Elsa Ct,3,h,,PN,Emerson,03-09-2017,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham,2 Eurabbie Ct,4,h,,SP,Barry,03-09-2017,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham,111 Pitt St,3,h,,S,Barry,03-09-2017,3095,Eastern Metropolitan,6990,18,Banyule City Council
Eltham North,21 Kelway Cr,3,h,88117,SP,Morrison,03-09-2017,3095,Eastern Metropolitan,2346,18,Banyule City Council
Elwood,70 Addison St,3,h,,SN,Whiting,03-09-2017,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Elwood,20/400 Barkly St,1,u,66,S,Pride,03-09-2017,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Elwood,57 Brighton Rd,5,h,,S,hockingstuart,03-09-2017,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Elwood,1/4 Southey Ct,2,u,67,VB,Chisholm,03-09-2017,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council
Endeavour Hills,68 Scotsburn Wy,3,h,613,S,Fletchers,03-09-2017,3802,South-Eastern Metropolitan,8443,28.5,Casey City Council
Epping,3 Belvedere Ct,4,h,62,S,hockingstuart,03-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,9 Bishop Pl,4,h,652,S,HAR,03-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,4 Longwood Dr,3,h,5575,SP,Millership,03-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,1 Quartz Gr,4,h,5995,S,Love,03-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,11 Simon Ct,3,h,569,S,hockingstuart,03-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Epping,5 Thredbo Ct,3,h,582,S,Ray,03-09-2017,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council
Essendon,19 Alfred Rd,4,h,162,PI,Nelson,03-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,3/1 Cameron Rd,4,t,1185,S,Barry,03-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,101 Deakin St,3,h,121,S,Nelson,03-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,24 Fletcher St,4,h,21,VB,Nelson,03-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,104 Hoffmans Rd,4,h,9,S,Barry,03-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,126 Market St,3,h,15,S,Nelson,03-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,207/1005 Mt Alexander Rd,2,u,,PI,Barry,03-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,120 Ogilvie St,2,u,85,VB,Barry,03-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon,6/82 Richardson St,2,t,7,VB,Nelson,03-09-2017,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon North,32A Birdwood St,3,h,126,S,Nelson,03-09-2017,3041,Western Metropolitan,1308,8.2,Moonee Valley City Council
Essendon North,89a Kerferd St,3,u,81,S,Nelson,03-09-2017,3041,Western Metropolitan,1308,8.2,Moonee Valley City Council
Fairfield,103 Arthur St,3,h,1492,S,Nelson,03-09-2017,3078,Northern Metropolitan,2970,5.7,Darebin City Council
Fairfield,8/88 Rathmines St,2,u,7465,S,Nelson,03-09-2017,3078,Northern Metropolitan,2970,5.7,Darebin City Council
Fawkner,5A Edward St,2,t,515,SP,Alexkarbon,03-09-2017,3060,Northern Metropolitan,5070,13.1,Hume City Council
Ferntree Gully,2 Kya Cl,3,h,76,S,Barry,03-09-2017,3156,Eastern Metropolitan,10788,24.8,Knox City Council
Fitzroy,130 Gore St,3,h,23,S,Jellis,03-09-2017,3065,Northern Metropolitan,5825,2.1,Yarra City Council
Fitzroy,101/150 Kerr St,2,u,63,S,Purplebricks,03-09-2017,3065,Northern Metropolitan,5825,2.1,Yarra City Council
Fitzroy,15 Westgarth St,3,h,95,S,Nelson,03-09-2017,3065,Northern Metropolitan,5825,2.1,Yarra City Council
Fitzroy North,84 May St,4,h,2136,S,Nelson,03-09-2017,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Fitzroy North,17/140 Queens Pde,2,u,,PI,Jellis,03-09-2017,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Flemington,98 Canterbury St,2,h,19,S,Alexkarbon,03-09-2017,3031,Northern Metropolitan,3593,3.4,Melbourne City Council
Flemington,48/2 Newmarket Wy,2,u,53,S,Nelson,03-09-2017,3031,Northern Metropolitan,3593,3.4,Melbourne City Council
Flemington,43 Waltham St,3,h,15,VB,Nelson,03-09-2017,3031,Northern Metropolitan,3593,3.4,Melbourne City Council
Footscray,703/250 Barkly St,2,u,41,SP,Jas,03-09-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,69 Creswick St,2,h,978,SP,Jas,03-09-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,2/12 Eleanor St,2,t,,SP,hockingstuart,03-09-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,9/155 Gordon St,3,u,46,SA,Hodges,03-09-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,20 Hocking St,3,h,81,SP,Jas,03-09-2017,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Forest Hill,11 Heathcote Dr,2,u,73,SP,Noel,03-09-2017,3131,Eastern Metropolitan,4385,15.4,Whitehorse City Council
Forest Hill,9 Leddy St,3,h,,SN,Noel,03-09-2017,3131,Eastern Metropolitan,4385,15.4,Whitehorse City Council
Frankston,19 Barwon Av,3,h,,SP,hockingstuart,03-09-2017,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,19 Birdwood St,3,h,77,S,hockingstuart,03-09-2017,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,4 Eton Ct,4,h,695,S,Ray,03-09-2017,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,3/28 Lewis St,2,u,33525,SP,O'Brien,03-09-2017,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,30 Petrie St,3,h,938,S,hockingstuart,03-09-2017,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston North,29 Laurina Cr,3,h,485,S,Community,03-09-2017,3200,Eastern Victoria,2500,36.9,Frankston City Council
Frankston South,3 Diosma Ct,3,h,1155,S,hockingstuart,03-09-2017,3199,South-Eastern Metropolitan,7566,38,Frankston City Council
Frankston South,30 Grange Rd,4,h,195,S,Eview,03-09-2017,3199,South-Eastern Metropolitan,7566,38,Frankston City Council
Gladstone Park,7 Dalton Pl,3,h,68,S,Barry,03-09-2017,3043,Western Metropolitan,3285,12.9,Hume City Council
Gladstone Park,3 Dava Ct,4,h,67,S,Barry,03-09-2017,3043,Western Metropolitan,3285,12.9,Hume City Council
Gladstone Park,22 Koonalda Rd,3,h,65,VB,Barry,03-09-2017,3043,Western Metropolitan,3285,12.9,Hume City Council
Gladstone Park,14 Snaefell Cr,4,h,67,VB,Barry,03-09-2017,3043,Western Metropolitan,3285,12.9,Hume City Council
Glen Huntly,16 Manchester Gr,3,t,,SN,Gary,03-09-2017,3163,Southern Metropolitan,2403,10.1,Glen Eira City Council
Glen Iris,25A Beryl St,3,h,13,VB,Marshall,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,24 Howard St,4,h,2825,PI,Marshall,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,1C Kardinia Rd,4,h,177,SP,Meadows,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,4/5 Leopold St,2,u,7825,S,Marshall,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,20 Nash St,2,h,12,PI,Fletchers,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,17 Nerissa St,2,h,191,S,Marshall,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,42 Queens Pde,3,h,185,S,Fletchers,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,15 Seaton St,3,h,21525,S,Marshall,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,1/21 Somerset Rd,4,h,16225,SP,Marshall,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,4 Sunhill Rd,3,h,,S,Marshall,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,3/2 Victor Rd,3,t,116,S,Tim,03-09-2017,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Waverley,76 Callaghan Av,2,u,791,S,McGrath,03-09-2017,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,19 Diamond Av,3,h,137,S,Fletchers,03-09-2017,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,52 Grantley Dr,5,h,,SN,Harcourts,03-09-2017,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,2/35 Kirstina Rd,3,u,126,S,hockingstuart,03-09-2017,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,1/4 Valley View Ct,4,t,,SN,Ray,03-09-2017,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glenroy,19 Anselm Gr,3,h,815,S,Stockdale,03-09-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,8 Centre Wy,3,h,88,S,Barry,03-09-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,19 Cromwell St,4,h,835,S,Barry,03-09-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,129 Glenroy Rd,3,h,83,S,Nelson,03-09-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,49 Hubert Av,3,h,815,PI,Barry,03-09-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,16a Ila St,3,u,675,S,Stockdale,03-09-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,60 Langton St,3,t,599,S,Nelson,03-09-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,133 Morell St,3,h,78,SP,Stockdale,03-09-2017,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Gowanbrae,4/74 Rutherglen Cr,4,h,635,SP,Stockdale,03-09-2017,3043,Western Metropolitan,1071,12.9,Moreland City Council
Greensborough,138 Elder St,4,h,,S,Barry,03-09-2017,3088,Northern Metropolitan,8524,16.1,Banyule City Council
Greensborough,6/12 Hume St,2,u,,S,Barry,03-09-2017,3088,Northern Metropolitan,8524,16.1,Banyule City Council
